player_id,season,target_log_market_value,season_end,previous_valuation_date,previous_market_value_in_eur,previous_log_value
349701,2025,16.906553056777135,2026-05-24,2026-03-09,25000000.0,17.034386422832473
352041,2025,16.118095750958314,2026-05-24,2026-03-09,13000000.0,16.380459992348886
353032,2025,16.380459992348886,2026-05-24,2026-03-09,15000000.0,16.52356082573315
354362,2025,16.811242881518265,2026-05-24,2026-03-09,22000000.0,16.906553056777135
355915,2025,17.622173069956816,2026-05-24,2026-03-09,50000000.0,17.72753358339242
356141,2025,16.118095750958314,2026-05-24,2025-12-09,12000000.0,16.300417291085605
357119,2025,17.622173069956816,2026-05-24,2025-12-09,50000000.0,17.72753358339242
357147,2025,17.216707972959764,2026-05-24,2026-03-09,30000000.0,17.216707972959764
357162,2025,16.588099342704055,2026-05-24,2026-03-09,20000000.0,16.811242881518265
357565,2025,17.72753358339242,2026-05-24,2026-03-09,65000000.0,17.989897843244528
357662,2025,18.603002309079653,2026-05-24,2025-12-09,120000000.0,18.603002309079653
361093,2025,17.370858648025116,2026-05-24,2025-12-09,35000000.0,17.370858648025116
361914,2025,16.52356082573315,2026-05-24,2026-03-27,20000000.0,16.811242881518265
362108,2025,16.811242881518265,2026-05-24,2026-03-09,20000000.0,16.811242881518265
363205,2025,16.648723960844016,2026-05-24,2025-12-09,20000000.0,16.811242881518265
365108,2025,17.281246492014,2026-05-24,2026-03-09,35000000.0,17.370858648025116
369316,2025,17.370858648025116,2026-05-24,2026-03-09,30000000.0,17.216707972959764
369567,2025,15.201805169084134,2026-05-24,2025-12-22,2000000.0,14.508658238524095
369962,2025,16.118095750958314,2026-05-24,2026-03-09,13000000.0,16.380459992348886
371851,2025,16.811242881518265,2026-05-24,2025-12-09,18000000.0,16.705882371415992
375885,2025,16.811242881518265,2026-05-24,2025-12-09,22000000.0,16.906553056777135
378710,2025,17.034386422832473,2026-05-24,2025-12-09,28000000.0,17.147715103853763
380350,2025,16.118095750958314,2026-05-24,2026-03-09,12000000.0,16.300417291085605
381753,2025,16.300417291085605,2026-05-24,2026-03-09,12000000.0,16.300417291085605
381963,2025,14.508658238524095,2026-05-24,2026-03-09,3000000.0,14.914123179965662
386047,2025,16.52356082573315,2026-05-24,2025-12-09,15000000.0,16.52356082573315
387626,2025,16.454567959008102,2026-05-24,2026-03-09,16000000.0,16.588099342704055
388165,2025,17.034386422832473,2026-05-24,2026-03-09,30000000.0,17.216707972959764
391065,2025,16.52356082573315,2026-05-24,2025-12-15,15000000.0,16.52356082573315
392179,2025,15.424948670398354,2026-05-24,2025-12-09,6000000.0,15.607270193858982
392757,2025,18.064005814299342,2026-05-24,2026-03-09,65000000.0,17.989897843244528
392765,2025,16.811242881518265,2026-05-24,2025-12-09,22000000.0,16.906553056777135
392768,2025,17.216707972959764,2026-05-24,2025-12-09,30000000.0,17.216707972959764
392770,2025,16.118095750958314,2026-05-24,2026-03-09,12000000.0,16.300417291085605
392771,2025,17.216707972959764,2026-05-24,2026-03-09,25000000.0,17.034386422832473
392775,2025,16.906553056777135,2026-05-24,2025-12-09,20000000.0,16.811242881518265
393323,2025,16.906553056777135,2026-05-24,2026-03-09,18000000.0,16.705882371415992
394327,2025,17.50439003707821,2026-05-24,2025-12-09,40000000.0,17.50439003707821
397033,2025,18.197537205138158,2026-05-24,2026-03-09,80000000.0,18.197537205138154
398065,2025,17.281246492014,2026-05-24,2025-12-09,32000000.0,17.281246492014
399434,2025,17.034386422832473,2026-05-24,2026-03-09,23000000.0,16.951004817371683
399776,2025,16.811242881518265,2026-05-24,2026-03-09,22000000.0,16.906553056777135
400536,2025,16.52356082573315,2026-05-24,2025-12-09,15000000.0,16.52356082573315
401173,2025,16.705882371415992,2026-05-24,2025-12-09,20000000.0,16.811242881518265
401922,2025,16.705882371415992,2026-05-24,2026-03-09,15000000.0,16.52356082573315
403151,2025,16.906553056777135,2026-05-24,2025-12-09,22000000.0,16.906553056777135
404842,2025,17.034386422832473,2026-05-24,2025-12-09,25000000.0,17.034386422832473
406634,2025,16.705882371415992,2026-05-24,2025-12-15,20000000.0,16.811242881518265
406635,2025,18.064005814299342,2026-05-24,2025-12-09,80000000.0,18.197537205138154
410225,2025,17.50439003707821,2026-05-24,2025-12-09,35000000.0,17.370858648025116
410425,2025,16.118095750958314,2026-05-24,2026-03-09,12000000.0,16.300417291085605
410708,2025,16.906553056777135,2026-05-24,2026-03-09,22000000.0,16.906553056777135
411537,2025,16.300417291085605,2026-05-24,2026-03-09,12000000.0,16.300417291085605
413039,2025,18.13299868483392,2026-05-24,2026-03-09,80000000.0,18.197537205138154
413220,2025,16.300417291085605,2026-05-24,2025-12-09,12000000.0,16.300417291085605
413403,2025,17.50439003707821,2026-05-24,2026-03-09,40000000.0,17.50439003707821
413507,2025,17.147715103853763,2026-05-24,2025-12-09,30000000.0,17.216707972959764
414908,2025,16.52356082573315,2026-05-24,2025-12-09,12000000.0,16.300417291085605
415381,2025,17.034386422832473,2026-05-24,2025-12-09,25000000.0,17.034386422832473
415912,2025,16.705882371415992,2026-05-24,2025-12-09,15000000.0,16.52356082573315
415970,2025,14.508658238524095,2026-05-24,2026-03-09,3000000.0,14.914123179965662
417346,2025,15.687312888712007,2026-05-24,2026-03-24,8000000.0,15.894952224644102
418560,2025,19.11382792951231,2026-05-24,2025-12-09,200000000.0,19.11382792951231
420002,2025,17.216707972959764,2026-05-24,2026-03-09,35000000.0,17.370858648025116
420210,2025,16.811242881518265,2026-05-24,2025-12-09,20000000.0,16.811242881518265
420243,2025,18.064005814299342,2026-05-24,2025-12-09,70000000.0,18.064005814299346
421637,2025,15.894952224644102,2026-05-24,2025-12-09,7000000.0,15.76142084987672
423440,2025,18.13299868483392,2026-05-24,2026-03-09,80000000.0,18.197537205138154
424015,2025,16.118095750958314,2026-05-24,2025-12-09,10000000.0,16.118095750958314
425334,2025,16.906553056777135,2026-05-24,2025-12-09,22000000.0,16.906553056777135
425902,2025,15.76142084987672,2026-05-24,2026-03-09,8000000.0,15.894952224644102
427568,2025,16.300417291085605,2026-05-24,2025-12-09,12000000.0,16.300417291085605
429014,2025,18.064005814299342,2026-05-24,2026-03-09,60000000.0,17.909855136853043
429915,2025,16.906553056777135,2026-05-24,2025-12-09,22000000.0,16.906553056777135
429983,2025,17.50439003707821,2026-05-24,2026-03-09,45000000.0,17.622173069956816
432164,2025,17.034386422832473,2026-05-24,2026-03-09,22000000.0,16.906553056777135
432914,2025,15.424948670398354,2026-05-24,2025-12-09,7000000.0,15.76142084987672
433177,2025,18.5159909328476,2026-05-24,2026-03-09,120000000.0,18.603002309079653
433188,2025,17.370858648025116,2026-05-24,2026-03-09,35000000.0,17.370858648025116
434224,2025,17.72753358339242,2026-05-24,2026-03-09,40000000.0,17.50439003707821
434675,2025,17.909855136853043,2026-05-24,2026-03-09,65000000.0,17.989897843244528
435338,2025,18.13299868483392,2026-05-24,2025-12-09,75000000.0,18.132998684833918
435648,2025,16.811242881518265,2026-05-24,2026-03-09,22000000.0,16.906553056777135
438001,2025,16.118095750958314,2026-05-24,2025-12-09,10000000.0,16.118095750958314
442248,2025,14.914123179965662,2026-05-24,2025-12-09,4000000.0,15.201805169084134
444523,2025,17.281246492014,2026-05-24,2025-12-09,35000000.0,17.370858648025116
445939,2025,17.72753358339242,2026-05-24,2026-03-09,60000000.0,17.909855136853043
447661,2025,16.705882371415992,2026-05-24,2026-03-09,20000000.0,16.811242881518265
450050,2025,16.588099342704055,2026-05-24,2025-12-09,16000000.0,16.588099342704055
451276,2025,18.420680753952364,2026-05-24,2026-03-09,100000000.0,18.420680753952364
