player_id,season,season_end,valuation_date,target_log_market_value,target_market_value_in_eur,position,sub_position,age_at_valuation,age_squared,minutes_played,goals,assists,yellow_cards,red_cards,appearances,available_minutes,minutes_share,two_year_minutes,goals_per90_last_two,assists_per90_last_two,yellow_cards_per90_last_two,red_cards_per90_last_two,previous_season_points,finishing_position,clubs_in_standings,champions_league_played
74683,2016,2017-05-21,2017-06-28,17.370858648025116,35000000,Midfield,Defensive Midfield,28.906228610540726,835.5700524848432,2697.0,1.0,7.0,4.0,0.0,35,3420,0.7885964912280702,5117.0,0.05276529216337698,0.17588430721125659,0.17588430721125659,0.0,50.0,10.0,20.0,0
74768,2016,2017-05-21,2017-06-28,13.815511557963774,1000000,Midfield,Central Midfield,31.6249144421629,1000.1352134741236,857.0,0.0,1.0,2.0,0.0,17,6840,0.1252923976608187,1278.0,0.0,0.2112676056338028,0.28169014084507044,0.0,,,,0
74810,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Defender,Centre-Back,27.76728268309377,771.0219876028392,3015.0,1.0,1.0,5.0,0.0,34,3420,0.881578947368421,3015.0,0.029850746268656716,0.029850746268656716,0.14925373134328357,0.0,,,,0
74869,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Midfield,Defensive Midfield,26.127310061601644,682.6363310550705,1785.0,0.0,0.0,5.0,0.0,29,3420,0.5219298245614035,3431.0,0.0,0.0,0.31477703293500436,0.0,71.0,2.0,20.0,1
75890,2016,2017-05-21,2017-06-28,14.220976332738882,1500000,Goalkeeper,Goalkeeper,28.01368925393566,784.7667856160703,90.0,0.0,0.0,0.0,0.0,1,3420,0.02631578947368421,180.0,0.0,0.0,0.0,0.0,47.0,12.0,20.0,0
76277,2016,2017-05-21,2017-06-28,16.906553056777135,22000000,Defender,Centre-Back,31.797399041752225,1011.0745858204253,2823.0,2.0,1.0,4.0,1.0,33,3420,0.8254385964912281,5669.0,0.0952548950432175,0.01587581584053625,0.12700652672429,0.01587581584053625,71.0,2.0,20.0,1
76608,2016,2017-05-21,2017-06-28,15.894952224644102,8000000,Attack,Centre-Forward,26.888432580424368,722.9878066320266,1428.0,4.0,3.0,0.0,0.0,24,3420,0.41754385964912283,1428.0,0.25210084033613445,0.18907563025210083,0.0,0.0,,,,0
76799,2016,2017-05-21,2017-06-28,15.068273812173889,3500000,Defender,Centre-Back,31.94798083504449,1020.67347943637,2284.0,1.0,2.0,10.0,0.0,27,3420,0.6678362573099416,4360.0,0.020642201834862386,0.04128440366972477,0.3302752293577982,0.0,45.0,13.0,20.0,0
77274,2016,2017-05-21,2017-06-28,16.012735246411598,9000000,Attack,Right Winger,26.2943189596167,691.3912095500582,2195.0,4.0,8.0,2.0,0.0,27,3420,0.6418128654970761,2195.0,0.16400911161731208,0.32801822323462415,0.08200455580865604,0.0,43.0,14.0,20.0,0
77544,2016,2017-05-21,2017-06-28,14.220976332738882,1500000,Defender,Left-Back,29.691991786447637,881.614376246474,1960.0,0.0,3.0,4.0,0.0,24,3420,0.5730994152046783,1960.0,0.0,0.1377551020408163,0.1836734693877551,0.0,,,,0
77737,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Midfield,Defensive Midfield,27.312799452429843,745.989013928652,1278.0,1.0,0.0,7.0,0.0,15,3420,0.3736842105263158,1278.0,0.07042253521126761,0.0,0.49295774647887325,0.0,,,,0
77760,2016,2017-05-21,2017-06-28,17.034386422832473,25000000,Midfield,Defensive Midfield,26.00958247775496,676.4983806671379,3015.0,4.0,1.0,10.0,0.0,36,3420,0.881578947368421,5515.0,0.0815956482320943,0.032638259292837715,0.2937443336355394,0.016319129646418858,70.0,3.0,20.0,1
77932,2016,2017-05-21,2017-06-28,15.319588176962746,4500000,Attack,Left Winger,27.822039698836413,774.0658930036294,375.0,0.0,1.0,0.0,0.0,13,3420,0.10964912280701754,1732.0,0.0,0.1558891454965358,0.0,0.0,47.0,12.0,20.0,0
78959,2016,2017-05-21,2017-06-28,14.914123179965662,3000000,Defender,Right-Back,27.170431211498972,738.2323322187975,2129.0,0.0,2.0,4.0,0.0,29,3420,0.6225146198830409,3172.0,0.0,0.05674653215636822,0.19861286254728877,0.0,42.0,15.0,20.0,0
78966,2016,2017-05-21,2017-06-28,14.508658238524095,2000000,Defender,Centre-Back,26.639288158795345,709.6516736073339,916.0,1.0,0.0,3.0,0.0,14,3420,0.26783625730994154,916.0,0.0982532751091703,0.0,0.29475982532751094,0.0,,,,0
79642,2016,2017-05-21,2017-06-28,15.76142084987672,7000000,Attack,Centre-Forward,,,1572.0,3.0,1.0,1.0,0.0,30,3420,0.45964912280701753,3644.0,0.19758507135016465,0.07409440175631174,0.04939626783754116,0.0,81.0,1.0,20.0,1
80197,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Attack,Centre-Forward,27.78097193702943,771.7824017660167,2896.0,8.0,2.0,2.0,0.0,38,3420,0.8467836257309942,5463.0,0.2800658978583196,0.08237232289950576,0.04942339373970346,0.016474464579901153,43.0,14.0,20.0,0
80444,2016,2017-05-21,2017-06-28,17.622173069956816,45000000,Midfield,Attacking Midfield,25.04312114989733,627.157916928435,2244.0,13.0,7.0,2.0,0.0,31,3420,0.656140350877193,4247.0,0.4450200141276195,0.25429715093006827,0.12714857546503414,0.0,60.0,8.0,20.0,0
81512,2016,2017-05-21,2017-06-28,15.520258832020865,5500000,Defender,Centre-Back,26.340862422997947,693.8410331873052,767.0,2.0,0.0,1.0,0.0,16,3420,0.22426900584795323,767.0,0.23468057366362452,0.0,0.11734028683181226,0.0,45.0,13.0,20.0,0
81789,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Defender,Centre-Back,28.843258042436688,831.9335345025887,2070.0,1.0,1.0,2.0,0.0,23,3420,0.6052631578947368,3085.0,0.05834683954619125,0.029173419773095625,0.05834683954619125,0.0,63.0,6.0,20.0,0
81796,2016,2017-05-21,2017-06-28,15.76142084987672,7000000,Midfield,Defensive Midfield,28.424366872005475,807.9446320743623,1287.0,0.0,1.0,3.0,0.0,23,3420,0.3763157894736842,3136.0,0.05739795918367347,0.05739795918367347,0.20089285714285715,0.0,47.0,12.0,20.0,0
81801,2016,2017-05-21,2017-06-28,14.220976332738882,1500000,Attack,Right Winger,28.98836413415469,840.325255174346,466.0,0.0,1.0,0.0,0.0,15,3420,0.13625730994152047,851.0,0.10575793184488837,0.10575793184488837,0.0,0.0,42.0,15.0,20.0,0
81808,2016,2017-05-21,2017-06-28,16.705882371415992,18000000,Attack,Centre-Forward,28.54757015742642,814.9637618931836,690.0,2.0,0.0,1.0,0.0,10,3420,0.20175438596491227,1913.0,0.2822791427077888,0.1411395713538944,0.09409304756926294,0.0,51.0,9.0,20.0,0
82105,2016,2017-05-21,2017-06-28,17.034386422832473,25000000,Defender,Centre-Back,25.88911704312115,670.246381272426,2456.0,1.0,0.0,3.0,0.0,29,3420,0.7181286549707603,2456.0,0.03664495114006515,0.0,0.10993485342019543,0.0,60.0,8.0,20.0,0
82130,2016,2017-05-21,2017-06-28,16.300417291085605,12000000,Attack,Right Winger,25.437371663244353,647.0598771340268,239.0,0.0,1.0,0.0,0.0,5,3420,0.06988304093567252,239.0,0.0,0.37656903765690375,0.0,0.0,62.0,7.0,20.0,0
82442,2016,2017-05-21,2017-06-28,16.906553056777135,22000000,Attack,Centre-Forward,30.743326488706366,945.1521235911945,1194.0,12.0,4.0,2.0,0.0,29,3420,0.34912280701754383,3619.0,0.6963249516441006,0.2486874827300359,0.09947499309201437,0.0,71.0,2.0,20.0,1
83430,2016,2017-05-21,2017-09-18,14.731801689838347,2500000,Attack,Right Winger,29.765913757700204,886.0096218308463,121.0,0.0,0.0,0.0,0.0,2,3420,0.035380116959064324,121.0,0.0,0.0,0.0,0.0,,,,0
85177,2016,2017-05-21,2017-06-28,16.860033043306743,21000000,Defender,Right-Back,26.23134839151266,688.0836384369138,3324.0,0.0,2.0,0.0,0.0,37,3420,0.9719298245614035,6294.0,0.014299332697807437,0.028598665395614873,0.08579599618684461,0.0,60.0,8.0,20.0,0
85289,2016,2017-05-21,2017-06-28,14.731801689838347,2500000,Defender,Centre-Back,25.270362765229294,638.5912342862871,1408.0,0.0,0.0,5.0,0.0,17,3420,0.41169590643274856,1869.0,0.0,0.0,0.24077046548956663,0.0,47.0,12.0,20.0,0
85314,2016,2017-05-21,2017-06-19,16.906553056777135,22000000,Midfield,Attacking Midfield,25.776865160848732,664.4467775205771,457.0,0.0,1.0,1.0,0.0,9,3420,0.13362573099415204,2231.0,0.12102196324518154,0.16136261766024204,0.20170327207530256,0.0,50.0,10.0,20.0,0
85324,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Attack,Centre-Forward,24.840520191649556,617.0514433917493,546.0,1.0,0.0,0.0,0.0,18,3420,0.15964912280701754,546.0,0.16483516483516483,0.0,0.0,0.0,47.0,12.0,20.0,0
85475,2016,2017-05-21,2017-06-28,16.012735246411598,9000000,Defender,Centre-Back,28.347707049965777,803.5924949906794,2430.0,0.0,2.0,7.0,0.0,27,3420,0.7105263157894737,5310.0,0.01694915254237288,0.05084745762711865,0.1694915254237288,0.0,47.0,12.0,20.0,0
85864,2016,2017-05-21,2017-06-28,15.894952224644102,8000000,Goalkeeper,Goalkeeper,24.016427104722794,576.7887708764637,900.0,0.0,0.0,0.0,0.0,10,3420,0.2631578947368421,900.0,0.0,0.0,0.0,0.0,60.0,8.0,20.0,0
85935,2016,2017-05-21,2017-06-28,14.914123179965662,3000000,Midfield,Left Midfield,28.18343600273785,794.30606492042,1465.0,1.0,2.0,9.0,0.0,34,3420,0.4283625730994152,3878.0,0.06962351727694688,0.13924703455389376,0.37132542547705005,0.02320783909231563,43.0,14.0,20.0,0
86792,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Midfield,Attacking Midfield,25.71663244353183,661.3451842357139,1709.0,4.0,2.0,2.0,0.0,21,3420,0.49970760233918127,3738.0,0.16853932584269662,0.1926163723916533,0.12038523274478331,0.0,51.0,9.0,20.0,0
87672,2016,2017-05-21,2017-06-28,15.319588176962746,4500000,Attack,Left Winger,27.586584531143053,761.0196460939012,1475.0,7.0,5.0,1.0,0.0,21,3420,0.43128654970760233,2916.0,0.30864197530864196,0.21604938271604937,0.06172839506172839,0.0,42.0,16.0,20.0,0
88590,2016,2017-05-21,2017-06-28,17.216707972959764,30000000,Defender,Centre-Back,25.196440793976727,634.8606286843745,2275.0,2.0,2.0,11.0,0.0,26,3420,0.6652046783625731,2275.0,0.07912087912087912,0.07912087912087912,0.4351648351648352,0.0,71.0,2.0,20.0,1
88755,2016,2017-05-21,2017-06-28,17.989897843244528,65000000,Midfield,Attacking Midfield,26.001368925393567,676.0711859944222,2884.0,6.0,19.0,4.0,0.0,36,3420,0.8432748538011696,4887.0,0.23941068139963168,0.5156537753222836,0.11049723756906077,0.0,66.0,4.0,20.0,1
89231,2016,2017-05-21,2017-06-28,14.731801689838347,2500000,Attack,Right Winger,26.6694045174538,711.257137315585,995.0,1.0,2.0,1.0,0.0,20,3420,0.2909356725146199,995.0,0.09045226130653267,0.18090452261306533,0.09045226130653267,0.0,,,,0
90466,2016,2017-05-21,2017-06-28,17.034386422832473,25000000,Midfield,Attacking Midfield,27.802874743326488,772.9998439931019,3327.0,9.0,13.0,2.0,0.0,38,3420,0.9728070175438597,6244.0,0.2882767456758488,0.23062139654067906,0.11531069827033953,0.0,47.0,12.0,20.0,0
90836,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Defender,Centre-Back,26.193018480492814,686.0742171194381,3420.0,2.0,1.0,5.0,0.0,38,3420,1.0,6615.0,0.08163265306122448,0.027210884353741496,0.1360544217687075,0.0,42.0,16.0,20.0,0
91059,2016,2017-05-21,2017-06-28,15.894952224644102,8000000,Attack,Centre-Forward,25.451060917180012,647.7565018100079,2720.0,16.0,2.0,1.0,0.0,36,3420,0.7953216374269005,4644.0,0.4263565891472868,0.09689922480620156,0.03875968992248062,0.0,42.0,16.0,20.0,0
91251,2016,2017-05-21,2017-06-28,14.508658238524095,2000000,Defender,Centre-Back,27.756331279945243,770.4139261220668,591.0,0.0,0.0,0.0,0.0,9,3420,0.17280701754385966,1672.0,0.05382775119617225,0.05382775119617225,0.05382775119617225,0.0,63.0,6.0,20.0,0
91317,2016,2017-05-21,2017-06-28,15.201805169084134,4000000,Midfield,Defensive Midfield,27.241615331964407,742.1056058947182,550.0,0.0,0.0,3.0,0.0,9,3420,0.1608187134502924,3269.0,0.05506271030896299,0.05506271030896299,0.24778219639033344,0.0,,,,0
91845,2016,2017-05-21,2017-06-28,17.216707972959764,30000000,Attack,Left Winger,24.971937029431896,623.597639001912,2070.0,14.0,8.0,2.0,0.0,34,3420,0.6052631578947368,3175.0,0.510236220472441,0.2551181102362205,0.05669291338582677,0.0,70.0,3.0,20.0,1
92571,2016,2017-05-21,2017-06-28,16.300417291085605,12000000,Defender,Left-Back,27.534565366187543,758.1522899048546,2120.0,0.0,2.0,4.0,0.0,26,3420,0.6198830409356725,5435.0,0.03311867525298988,0.09935602575896964,0.0827966881324747,0.0,62.0,7.0,20.0,0
92572,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Defender,Right-Back,27.66324435318275,765.2550881438974,3418.0,0.0,1.0,7.0,0.0,38,3420,0.9994152046783625,6110.0,0.029459901800327332,0.029459901800327332,0.16202945990180032,0.0,42.0,15.0,20.0,0
93145,2016,2017-05-21,2017-06-28,14.220976332738882,1500000,Attack,Centre-Forward,27.367556468172484,748.9831470386096,1169.0,2.0,0.0,1.0,0.0,22,3420,0.341812865497076,1169.0,0.15397775876817793,0.0,0.07698887938408897,0.0,,,,0
93176,2016,2017-05-21,2017-06-28,16.705882371415992,18000000,Defender,Centre-Back,27.274469541409992,743.8966887653014,1660.0,1.0,0.0,5.0,0.0,21,3420,0.4853801169590643,2912.0,0.030906593406593408,0.030906593406593408,0.24725274725274726,0.0,66.0,5.0,20.0,0
95424,2016,2017-05-21,2017-06-28,17.216707972959764,30000000,Defender,Right-Back,27.085557837097877,733.6274433467743,2704.0,0.0,5.0,8.0,0.0,33,3420,0.7906432748538011,5647.0,0.015937666017354347,0.12750132813883477,0.23906499026031522,0.0,70.0,3.0,20.0,1
95435,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Attack,Centre-Forward,24.243668720054757,587.7554730077615,411.0,2.0,0.0,2.0,0.0,8,3420,0.12017543859649123,1737.0,0.3626943005181347,0.15544041450777202,0.15544041450777202,0.0,42.0,15.0,20.0,0
95755,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Attack,Left Winger,23.052703627652292,531.4271445443732,438.0,0.0,3.0,0.0,0.0,13,3420,0.1280701754385965,438.0,0.0,0.6164383561643836,0.0,0.0,,,,0
95810,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Defender,Right-Back,26.77344284736482,716.8172419011104,566.0,0.0,5.0,1.0,0.0,12,3420,0.1654970760233918,1024.0,0.087890625,0.52734375,0.17578125,0.0,70.0,3.0,20.0,1
96341,2016,2017-05-21,2017-06-28,17.72753358339242,50000000,Attack,Centre-Forward,24.125941136208077,582.061035707777,3267.0,25.0,6.0,3.0,0.0,37,3420,0.9552631578947368,6441.0,0.6008383791336749,0.18164881229622729,0.08383791336748952,0.0,47.0,11.0,20.0,0
96754,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Attack,Left Winger,26.250513347022586,689.0894509822109,1741.0,2.0,0.0,5.0,0.0,24,3420,0.5090643274853801,3641.0,0.1730293875308981,0.04943696786597089,0.2719033232628399,0.0,39.0,17.0,20.0,0
96828,2016,2017-05-21,2017-06-05,16.52356082573315,15000000,Attack,Centre-Forward,25.946611909650922,673.2266695900391,460.0,0.0,0.0,2.0,0.0,8,3420,0.13450292397660818,460.0,0.0,0.0,0.391304347826087,0.0,62.0,7.0,20.0,0
99343,2016,2017-05-21,2017-06-28,17.216707972959764,30000000,Midfield,Central Midfield,27.871321013004792,776.8105350099625,2467.0,1.0,6.0,7.0,0.0,31,3420,0.7213450292397661,4000.0,0.09,0.18,0.2475,0.0,66.0,5.0,20.0,0
101118,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Goalkeeper,Goalkeeper,27.030800821355236,730.6641930437788,1736.0,0.0,1.0,1.0,0.0,20,3420,0.5076023391812865,2906.0,0.0,0.030970406056434963,0.06194081211286993,0.0,47.0,11.0,20.0,0
101213,2016,2017-05-21,2017-06-28,16.012735246411598,9000000,Midfield,Central Midfield,25.253935660506503,637.761266345002,1766.0,1.0,1.0,7.0,0.0,22,3420,0.5163742690058479,2846.0,0.03162333099086437,0.06324666198172874,0.28460997891777934,0.0,62.0,7.0,20.0,0
101500,2016,2017-05-21,2017-09-18,15.424948670398354,5000000,Attack,Centre-Forward,25.38261464750171,644.2771263435684,2.0,0.0,0.0,0.0,0.0,1,3420,0.0005847953216374269,2.0,0.0,0.0,0.0,0.0,45.0,13.0,20.0,0
102258,2016,2017-05-21,2017-06-28,14.731801689838347,2500000,Defender,Right-Back,28.05201916495551,786.9157792310313,3240.0,0.0,2.0,9.0,0.0,36,3420,0.9473684210526315,3240.0,0.0,0.05555555555555555,0.25,0.0,,,,0
103427,2016,2017-05-21,2017-06-28,16.705882371415992,18000000,Defender,Centre-Back,27.59753593429158,761.6239896445151,1215.0,1.0,1.0,0.0,0.0,18,3420,0.35526315789473684,4365.0,0.020618556701030927,0.020618556701030927,0.16494845360824742,0.0,66.0,5.0,20.0,0
103565,2016,2017-05-21,2017-06-28,15.76142084987672,7000000,Attack,Left Winger,26.38466803559206,696.1507073483934,839.0,1.0,0.0,6.0,0.0,21,3420,0.24532163742690058,1916.0,0.1409185803757829,0.04697286012526096,0.42275574112734865,0.0,39.0,17.0,20.0,0
104124,2016,2017-05-21,2017-06-28,16.705882371415992,18000000,Attack,Centre-Forward,27.252566735112936,742.7023936517842,2440.0,9.0,6.0,6.0,0.0,29,3420,0.7134502923976608,4502.0,0.33984895601954684,0.19991115059973344,0.1799200355397601,0.0,62.0,7.0,20.0,0
104223,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Midfield,Defensive Midfield,26.0041067761807,676.2135692270069,1026.0,1.0,1.0,3.0,0.0,16,3420,0.3,2577.0,0.034924330616996506,0.034924330616996506,0.27939464493597205,0.0,63.0,6.0,20.0,0
107427,2016,2017-05-21,2017-09-18,15.201805169084134,4000000,Midfield,Left Midfield,29.70841889117043,882.5901530132522,9.0,0.0,0.0,0.0,0.0,1,3420,0.002631578947368421,1689.0,0.0,0.05328596802841918,0.0,0.0,45.0,13.0,20.0,0
108354,2016,2017-05-21,2017-06-28,15.830413711839864,7500000,Attack,Centre-Forward,25.796030116358658,665.4351697640828,864.0,1.0,3.0,1.0,0.0,14,3420,0.25263157894736843,3217.0,0.22381100404103202,0.083929126515387,0.19583462853590303,0.027976375505129002,47.0,12.0,20.0,0
108390,2016,2017-05-21,2017-06-28,17.50439003707821,40000000,Goalkeeper,Goalkeeper,25.130732375085557,631.5537097081734,3240.0,0.0,0.0,1.0,0.0,36,3420,0.9473684210526315,5260.0,0.0,0.0,0.034220532319391636,0.034220532319391636,50.0,10.0,20.0,0
110858,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Attack,Centre-Forward,24.372347707049965,594.0113327533437,1454.0,6.0,3.0,1.0,0.0,31,3420,0.4251461988304094,2392.0,0.3762541806020067,0.112876254180602,0.03762541806020067,0.0,42.0,16.0,20.0,0
111051,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Midfield,Defensive Midfield,25.013004791238878,625.6504086865391,271.0,0.0,0.0,1.0,0.0,4,3420,0.07923976608187135,271.0,0.0,0.0,0.33210332103321033,0.0,81.0,1.0,20.0,1
111073,2016,2017-05-21,2017-06-28,12.429220196836384,250000,Goalkeeper,Goalkeeper,25.02943189596167,626.4724610345835,90.0,0.0,0.0,0.0,0.0,1,3420,0.02631578947368421,135.0,0.0,0.0,0.0,0.0,42.0,16.0,20.0,0
111114,2016,2017-05-21,2017-06-28,13.122365377402328,500000,Defender,Centre-Back,26.861054072553046,721.5162258886186,270.0,0.0,0.0,0.0,0.0,3,3420,0.07894736842105263,270.0,0.0,0.0,0.0,0.0,,,,0
111455,2016,2017-05-21,2017-06-28,17.370858648025116,35000000,Midfield,Defensive Midfield,24.750171115674195,612.5709702551533,2486.0,2.0,2.0,5.0,2.0,32,3420,0.7269005847953216,2486.0,0.07240547063555913,0.07240547063555913,0.18101367658889783,0.07240547063555913,71.0,2.0,20.0,1
111508,2016,2017-05-21,2017-06-28,15.319588176962746,4500000,Defender,Right-Back,29.13347022587269,848.7590874018105,2637.0,0.0,2.0,8.0,0.0,32,3420,0.7710526315789473,5110.0,0.0,0.05283757338551859,0.28180039138943247,0.0,43.0,14.0,20.0,0
111630,2016,2017-05-21,2017-06-28,17.034386422832473,25000000,Attack,Right Winger,25.31690622861054,640.9457409882592,593.0,1.0,1.0,1.0,0.0,9,3420,0.17339181286549707,2978.0,0.18132975151108127,0.3022162525184688,0.3022162525184688,0.0,70.0,3.0,20.0,1
111873,2016,2017-05-21,2017-06-28,13.815511557963774,1000000,Goalkeeper,Goalkeeper,24.8186173853525,615.9637689205214,180.0,0.0,0.0,0.0,0.0,2,3420,0.05263157894736842,180.0,0.0,0.0,0.0,0.0,71.0,2.0,20.0,0
112052,2016,2017-05-21,2017-06-28,16.213405921671733,11000000,Defender,Centre-Back,25.385352498288842,644.4161214623796,3147.0,1.0,0.0,5.0,0.0,35,3420,0.9201754385964912,3147.0,0.028598665395614873,0.0,0.14299332697807435,0.0,51.0,9.0,20.0,0
112302,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Midfield,Central Midfield,26.472279260780287,700.781569260738,1040.0,2.0,3.0,2.0,1.0,13,3420,0.30409356725146197,1040.0,0.17307692307692307,0.25961538461538464,0.17307692307692307,0.08653846153846154,45.0,13.0,20.0,0
112343,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Attack,Centre-Forward,25.587953456536617,654.7433620938842,730.0,4.0,0.0,1.0,0.0,11,3420,0.2134502923976608,730.0,0.4931506849315068,0.0,0.1232876712328767,0.0,63.0,6.0,20.0,1
112515,2016,2017-05-21,2017-06-28,17.034386422832473,25000000,Defender,Centre-Back,26.49965776865161,702.2318618556576,2694.0,6.0,3.0,2.0,0.0,31,3420,0.787719298245614,2694.0,0.20044543429844097,0.10022271714922049,0.066815144766147,0.0,50.0,10.0,20.0,0
112988,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Defender,Right-Back,25.82614647501711,666.9898417490388,2520.0,0.0,3.0,7.0,0.0,30,3420,0.7368421052631579,4491.0,0.0,0.10020040080160321,0.20040080160320642,0.0,63.0,6.0,20.0,0
117996,2016,2017-05-21,2017-06-28,16.454567959008102,14000000,Defender,Centre-Back,25.349760438056126,642.6103542668355,1585.0,0.0,0.0,2.0,0.0,18,3420,0.46345029239766083,2114.0,0.0,0.0,0.08514664143803216,0.0,66.0,5.0,20.0,0
118534,2016,2017-05-21,2017-06-28,16.705882371415992,18000000,Defender,Centre-Back,24.459958932238195,598.2895909667791,3150.0,2.0,1.0,4.0,0.0,35,3420,0.9210526315789473,3150.0,0.05714285714285714,0.02857142857142857,0.11428571428571428,0.0,,,,0
118535,2016,2017-05-21,2017-06-28,14.220976332738882,1500000,Attack,Centre-Forward,24.459958932238195,598.2895909667791,282.0,0.0,0.0,0.0,0.0,5,3420,0.0824561403508772,286.0,0.0,0.0,0.0,0.0,,,,0
119296,2016,2017-05-21,2017-06-28,16.52356082573315,15000000,Defender,Centre-Back,23.457905544147845,550.2733325181622,2368.0,5.0,2.0,6.0,0.0,32,3420,0.6923976608187135,4860.0,0.1111111111111111,0.037037037037037035,0.2777777777777778,0.0,60.0,8.0,20.0,0
120565,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Attack,Centre-Forward,26.00684462696783,676.3559674512454,2268.0,9.0,3.0,2.0,0.0,32,3420,0.6631578947368421,2268.0,0.35714285714285715,0.11904761904761904,0.07936507936507936,0.0,,,,0
120610,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Attack,Centre-Forward,27.509924709103355,756.7959575005353,181.0,1.0,0.0,0.0,0.0,4,3420,0.05292397660818714,1707.0,0.3163444639718805,0.05272407732864675,0.15817223198594024,0.0,62.0,7.0,20.0,0
121257,2016,2017-05-21,2017-06-28,14.914123179965662,3000000,Midfield,Central Midfield,25.72210814510609,661.6268474285331,2700.0,0.0,2.0,4.0,0.0,34,3420,0.7894736842105263,2700.0,0.0,0.06666666666666667,0.13333333333333333,0.0,,,,0
121279,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Midfield,Central Midfield,25.084188911704313,629.2165333580696,1390.0,1.0,2.0,1.0,0.0,18,6840,0.20321637426900585,1896.0,0.0949367088607595,0.0949367088607595,0.189873417721519,0.0,47.0,12.0,20.0,0
121404,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Defender,Right-Back,25.56331279945243,653.4829612826484,616.0,0.0,0.0,0.0,0.0,8,3420,0.18011695906432748,616.0,0.0,0.0,0.0,0.0,,,,0
121477,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Defender,Centre-Back,27.145790554414784,736.8939448241549,3278.0,4.0,1.0,10.0,0.0,37,3420,0.9584795321637427,6663.0,0.1080594326879784,0.0135074290859973,0.1755965781179649,0.0,43.0,14.0,20.0,0
122011,2016,2017-05-21,2017-06-28,15.424948670398354,5000000,Defender,Centre-Back,24.92539356605065,621.2752444225192,633.0,0.0,0.0,1.0,0.0,15,3420,0.1850877192982456,633.0,0.0,0.0,0.14218009478672985,0.0,,,,0
122153,2016,2017-05-21,2017-06-28,18.13299868483392,75000000,Midfield,Central Midfield,24.28747433264887,589.8814094590776,2610.0,5.0,4.0,7.0,0.0,30,3420,0.7631578947368421,2610.0,0.1724137931034483,0.13793103448275862,0.2413793103448276,0.0,66.0,5.0,20.0,0
122223,2016,2017-05-21,2017-06-28,14.731801689838347,2500000,Midfield,Central Midfield,26.757015742642025,715.9378914519932,3190.0,3.0,1.0,9.0,1.0,37,3420,0.9327485380116959,3190.0,0.08463949843260188,0.02821316614420063,0.25391849529780564,0.02821316614420063,,,,0
122675,2016,2017-05-21,2017-06-28,15.76142084987672,7000000,Defender,Centre-Back,24.61601642710472,605.9482647394894,356.0,0.0,0.0,3.0,0.0,5,3420,0.10409356725146199,1168.0,0.0,0.0,0.3852739726027397,0.0,70.0,3.0,20.0,1
123682,2016,2017-05-21,2017-06-28,16.118095750958314,10000000,Attack,Centre-Forward,25.333333333333332,641.7777777777777,1367.0,6.0,1.0,0.0,0.0,20,3420,0.3997076023391813,2138.0,0.4630495790458372,0.042095416276894296,0.0,0.0,42.0,16.0,20.0,0
123742,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Midfield,Attacking Midfield,26.570841889117045,706.009638696457,1549.0,2.0,3.0,10.0,0.0,24,3420,0.4529239766081871,1577.0,0.11414077362079898,0.22828154724159797,0.570703868103995,0.0,,,,0
124983,2016,2017-05-21,2017-06-28,14.731801689838347,2500000,Defender,Left-Back,27.356605065023956,748.3838406836944,1326.0,0.0,0.0,4.0,0.0,16,6840,0.193859649122807,2324.0,0.0,0.0387263339070568,0.1549053356282272,0.0,39.0,17.0,20.0,0
125868,2016,2017-05-21,2017-06-28,15.607270193858982,6000000,Defender,Left-Back,27.06091718001369,732.29323862356,270.0,0.0,0.0,0.0,0.0,3,3420,0.07894736842105263,3285.0,0.0,0.0273972602739726,0.1643835616438356,0.0273972602739726,42.0,15.0,20.0,0
